datetime,date,time,open,high,low,close,volume
2022-06-11 09:00:00,11/06/2022,09:00:00,29266.45,29285.0,29253.28,29272.43,311.65054
2022-06-11 09:30:00,11/06/2022,09:30:00,29272.43,29342.75,29251.17,29322.62,426.37027
2022-06-11 10:00:00,11/06/2022,10:00:00,29322.62,29386.38,29320.03,29383.2,384.47379
2022-06-11 10:30:00,11/06/2022,10:30:00,29383.2,29440.41,29306.15,29330.68,677.40801
2022-06-11 11:00:00,11/06/2022,11:00:00,29330.69,29343.35,29253.25,29283.45,553.03027
2022-06-11 11:30:00,11/06/2022,11:30:00,29283.45,29307.75,29265.26,29300.98,334.3312
2022-06-11 12:00:00,11/06/2022,12:00:00,29300.98,29314.78,29276.0,29314.5,462.53474
2022-06-11 12:30:00,11/06/2022,12:30:00,29314.5,29349.41,29279.99,29318.72,613.11558
2022-06-11 13:00:00,11/06/2022,13:00:00,29318.73,29358.65,29318.72,29326.83,267.51063
2022-06-11 13:30:00,11/06/2022,13:30:00,29326.83,29345.11,29256.33,29260.96,547.32324
2022-06-11 14:00:00,11/06/2022,14:00:00,29260.96,29277.82,28990.0,28994.03,2297.31742
2022-06-11 14:30:00,11/06/2022,14:30:00,28994.04,29105.35,28742.38,29061.92,5207.89375
2022-06-11 15:00:00,11/06/2022,15:00:00,29061.92,29184.1,29061.2,29073.02,1066.63736
2022-06-11 15:30:00,11/06/2022,15:30:00,29073.02,29122.39,29045.46,29061.0,642.77574
2022-06-11 16:00:00,11/06/2022,16:00:00,29061.0,29061.01,28850.0,28922.01,1281.43236
2022-06-11 16:30:00,11/06/2022,16:30:00,28922.01,28961.46,28750.0,28791.3,1811.50343
2022-06-11 17:00:00,11/06/2022,17:00:00,28791.3,28884.81,28590.0,28734.01,3712.86558
2022-06-11 17:30:00,11/06/2022,17:30:00,28734.01,28870.0,28700.0,28786.39,2296.91708
2022-06-11 18:00:00,11/06/2022,18:00:00,28786.39,28786.39,28479.6,28479.61,2319.982
2022-06-11 18:30:00,11/06/2022,18:30:00,28479.6,28716.42,28348.78,28675.82,3547.11577
2022-06-11 19:00:00,11/06/2022,19:00:00,28675.82,28869.63,28661.25,28780.11,2488.00827
2022-06-11 19:30:00,11/06/2022,19:30:00,28780.11,28781.98,28569.0,28622.76,1494.76526
2022-06-11 20:00:00,11/06/2022,20:00:00,28622.76,28660.01,28386.7,28429.65,2250.99673
2022-06-11 20:30:00,11/06/2022,20:30:00,28429.65,28605.15,28258.54,28512.89,3282.63163
2022-06-11 21:00:00,11/06/2022,21:00:00,28512.89,28537.94,28251.0,28405.54,2979.38905
2022-06-11 21:30:00,11/06/2022,21:30:00,28405.55,28505.61,28099.99,28314.4,4468.1145
2022-06-11 22:00:00,11/06/2022,22:00:00,28314.41,28505.41,28211.39,28470.8,2001.3706
2022-06-11 22:30:00,11/06/2022,22:30:00,28470.79,28582.06,28390.38,28505.19,1373.53388
2022-06-11 23:00:00,11/06/2022,23:00:00,28505.2,28582.0,28421.42,28499.25,1119.34769
2022-06-11 23:30:00,11/06/2022,23:30:00,28499.24,28573.59,28454.69,28525.79,1012.9675
2022-06-12 00:00:00,12/06/2022,00:00:00,28525.78,28794.46,28516.51,28611.35,1653.59578
2022-06-12 00:30:00,12/06/2022,00:30:00,28611.34,28759.29,28599.86,28670.52,747.04269
2022-06-12 01:00:00,12/06/2022,01:00:00,28670.53,28712.74,28592.66,28595.28,495.66177
2022-06-12 01:30:00,12/06/2022,01:30:00,28595.27,28623.63,28517.4,28527.42,808.49197
2022-06-12 02:00:00,12/06/2022,02:00:00,28527.42,28531.24,28378.37,28408.17,1045.78196
2022-06-12 02:30:00,12/06/2022,02:30:00,28408.18,28596.51,28389.91,28565.35,598.72835
2022-06-12 03:00:00,12/06/2022,03:00:00,28565.35,28620.27,28512.36,28561.05,447.45524
2022-06-12 03:30:00,12/06/2022,03:30:00,28561.04,28614.29,28538.14,28595.29,655.84582
2022-06-12 04:00:00,12/06/2022,04:00:00,28595.29,28683.54,28592.95,28635.76,1025.8062
2022-06-12 04:30:00,12/06/2022,04:30:00,28635.75,28645.0,28440.67,28481.29,1073.23977
2022-06-12 05:00:00,12/06/2022,05:00:00,28481.3,28482.58,28250.04,28424.7,2091.8449
2022-06-12 05:30:00,12/06/2022,05:30:00,28424.71,28527.88,28376.11,28475.37,993.66366
2022-06-12 06:00:00,12/06/2022,06:00:00,28475.37,28544.96,28430.66,28506.53,544.23619
2022-06-12 06:30:00,12/06/2022,06:30:00,28506.53,28516.94,28271.35,28325.17,1055.72318
2022-06-12 07:00:00,12/06/2022,07:00:00,28325.17,28414.18,28171.0,28244.71,1267.85183
2022-06-12 07:30:00,12/06/2022,07:30:00,28244.7,28346.72,27805.77,27896.3,4274.76744
2022-06-12 08:00:00,12/06/2022,08:00:00,27896.29,27953.45,27307.32,27427.48,8951.18499
2022-06-12 08:30:00,12/06/2022,08:30:00,27427.48,27592.95,27249.0,27537.01,2621.75978
2022-06-12 09:00:00,12/06/2022,09:00:00,27537.02,27764.64,27527.39,27553.23,1592.94117
2022-06-12 09:30:00,12/06/2022,09:30:00,27553.22,27656.05,27470.7,27523.74,1208.89605
2022-06-12 10:00:00,12/06/2022,10:00:00,27523.74,27585.79,27428.48,27436.64,974.21301
2022-06-12 10:30:00,12/06/2022,10:30:00,27436.63,27473.14,27228.89,27282.83,2244.42547
2022-06-12 11:00:00,12/06/2022,11:00:00,27282.83,27442.0,27190.0,27270.79,2417.95441
2022-06-12 11:30:00,12/06/2022,11:30:00,27270.79,27497.78,27245.7,27479.0,1593.15152
2022-06-12 12:00:00,12/06/2022,12:00:00,27479.0,27553.12,27451.69,27485.79,1460.44335
2022-06-12 12:30:00,12/06/2022,12:30:00,27485.8,27514.54,27410.67,27412.56,754.39192
2022-06-12 13:00:00,12/06/2022,13:00:00,27412.56,27677.18,27395.6,27645.89,1191.91595
2022-06-12 13:30:00,12/06/2022,13:30:00,27645.88,27668.87,27532.8,27639.24,996.02427
2022-06-12 14:00:00,12/06/2022,14:00:00,27639.24,27726.15,27545.2,27568.21,1354.30998
2022-06-12 14:30:00,12/06/2022,14:30:00,27568.21,27611.13,27475.73,27561.42,963.02084
2022-06-12 15:00:00,12/06/2022,15:00:00,27561.43,27566.34,27455.17,27469.84,848.17177
2022-06-12 15:30:00,12/06/2022,15:30:00,27469.97,27564.9,27360.16,27523.97,1619.35931
2022-06-12 16:00:00,12/06/2022,16:00:00,27523.98,27580.0,27423.99,27444.46,817.09616
2022-06-12 16:30:00,12/06/2022,16:30:00,27444.46,27472.52,27342.82,27385.11,1043.15162
2022-06-12 17:00:00,12/06/2022,17:00:00,27385.1,27526.59,27365.49,27457.39,1051.61012
2022-06-12 17:30:00,12/06/2022,17:30:00,27457.39,27565.47,27448.43,27519.14,628.81939
2022-06-12 18:00:00,12/06/2022,18:00:00,27519.14,27583.1,27424.74,27436.71,702.3743
2022-06-12 18:30:00,12/06/2022,18:30:00,27436.72,27475.06,27283.89,27347.87,1223.45874
2022-06-12 19:00:00,12/06/2022,19:00:00,27347.88,27388.61,27234.55,27313.36,1463.99889
2022-06-12 19:30:00,12/06/2022,19:30:00,27313.35,27596.12,26890.0,27462.01,5249.96676
2022-06-12 20:00:00,12/06/2022,20:00:00,27462.01,27965.76,27462.0,27815.0,5051.77043
2022-06-12 20:30:00,12/06/2022,20:30:00,27814.99,28266.61,27776.99,28142.81,4974.10032
2022-06-12 21:00:00,12/06/2022,21:00:00,28142.8,28347.89,27972.63,28094.42,3337.57794
2022-06-12 21:30:00,12/06/2022,21:30:00,28094.42,28177.64,27992.41,27997.6,1439.66115
2022-06-12 22:00:00,12/06/2022,22:00:00,27997.6,28041.44,27812.0,27932.6,1652.25837
2022-06-12 22:30:00,12/06/2022,22:30:00,27932.6,28133.67,27921.78,28118.55,1649.9378
2022-06-12 23:00:00,12/06/2022,23:00:00,28118.55,28238.58,28082.92,28124.01,1168.34998
2022-06-12 23:30:00,12/06/2022,23:30:00,28124.01,28141.34,27951.35,27981.44,1153.93434
2022-06-13 00:00:00,13/06/2022,00:00:00,27981.44,27995.43,27876.95,27908.06,930.90582
2022-06-13 00:30:00,13/06/2022,00:30:00,27908.07,27939.18,27525.0,27533.67,2249.18974
2022-06-13 01:00:00,13/06/2022,01:00:00,27533.67,27650.0,27423.73,27424.71,1395.25179
2022-06-13 01:30:00,13/06/2022,01:30:00,27424.71,27557.05,27380.59,27451.93,1248.95757
2022-06-13 02:00:00,13/06/2022,02:00:00,27451.94,27461.45,27359.19,27377.0,926.27121
2022-06-13 02:30:00,13/06/2022,02:30:00,27376.99,27532.07,27333.33,27479.23,902.46588
2022-06-13 03:00:00,13/06/2022,03:00:00,27479.23,27491.49,27357.15,27369.34,397.72049
2022-06-13 03:30:00,13/06/2022,03:30:00,27369.35,27454.38,27104.93,27229.97,3212.92235
2022-06-13 04:00:00,13/06/2022,04:00:00,27229.96,27242.34,26925.27,26995.44,3382.54946
2022-06-13 04:30:00,13/06/2022,04:30:00,26995.44,27190.0,26958.87,27099.99,1361.3714
2022-06-13 05:00:00,13/06/2022,05:00:00,27099.99,27124.3,26560.0,26574.53,4930.520699
2022-06-13 05:30:00,13/06/2022,05:30:00,26574.53,26868.78,26422.0,26808.75,6364.012789
2022-06-13 06:00:00,13/06/2022,06:00:00,26808.75,26895.84,26285.56,26307.16,5528.24292
2022-06-13 06:30:00,13/06/2022,06:30:00,26307.16,26470.53,25930.08,26023.3,8119.381471
2022-06-13 07:00:00,13/06/2022,07:00:00,26023.3,26181.64,25602.17,25771.59,5899.641935
2022-06-13 07:30:00,13/06/2022,07:30:00,25771.6,25862.98,25489.49,25784.82,5796.333787
2022-06-13 08:00:00,13/06/2022,08:00:00,25784.81,25824.46,25334.66,25341.4,5067.526774
2022-06-13 08:30:00,13/06/2022,08:30:00,25341.39,25476.84,24900.0,25276.17,12003.677637
2022-06-13 09:00:00,13/06/2022,09:00:00,25276.17,25672.59,25252.28,25520.05,4673.41117
2022-06-13 09:30:00,13/06/2022,09:30:00,25520.05,26257.31,25394.51,26095.04,5875.78036
2022-06-13 10:00:00,13/06/2022,10:00:00,26095.05,26155.1,25371.82,25389.99,4278.90618
2022-06-13 10:30:00,13/06/2022,10:30:00,25388.71,25849.99,25358.64,25657.82,3325.83199
2022-06-13 11:00:00,13/06/2022,11:00:00,25657.83,25690.68,25190.27,25234.44,3606.42382
2022-06-13 11:30:00,13/06/2022,11:30:00,25234.44,25607.0,25057.33,25333.22,5088.85719
2022-06-13 12:00:00,13/06/2022,12:00:00,25333.22,25542.75,25159.68,25358.14,3278.92515
2022-06-13 12:30:00,13/06/2022,12:30:00,25358.15,25472.58,25161.0,25170.61,3449.97748
2022-06-13 13:00:00,13/06/2022,13:00:00,25170.6,25218.28,24555.0,24811.59,9423.913523
2022-06-13 13:30:00,13/06/2022,13:30:00,24811.59,24941.17,24550.0,24742.22,6147.308927
2022-06-13 14:00:00,13/06/2022,14:00:00,24742.22,24932.18,24152.88,24182.6,9126.939257
2022-06-13 14:30:00,13/06/2022,14:30:00,24182.6,24651.17,24021.53,24301.38,9132.723349
2022-06-13 15:00:00,13/06/2022,15:00:00,24301.39,24311.32,23788.0,24052.83,9706.402059
2022-06-13 15:30:00,13/06/2022,15:30:00,24052.82,24274.04,23841.57,24209.01,6391.55028
2022-06-13 16:00:00,13/06/2022,16:00:00,24209.01,24324.19,23901.0,23990.63,4030.38494
2022-06-13 16:30:00,13/06/2022,16:30:00,23990.63,24104.7,23570.02,23617.62,5780.271763
2022-06-13 17:00:00,13/06/2022,17:00:00,23617.61,23791.0,23500.0,23729.43,4525.529582
2022-06-13 17:30:00,13/06/2022,17:30:00,23729.43,24376.09,23657.01,24165.34,5563.05153
2022-06-13 18:00:00,13/06/2022,18:00:00,24165.34,24272.53,23633.66,23683.31,3579.32901
2022-06-13 18:30:00,13/06/2022,18:30:00,23683.3,23781.13,23360.51,23408.57,7153.323935
2022-06-13 19:00:00,13/06/2022,19:00:00,23408.58,23979.67,23338.73,23651.94,8648.55284
2022-06-13 19:30:00,13/06/2022,19:30:00,23651.94,23740.0,23250.0,23427.2,6129.89051
2022-06-13 20:00:00,13/06/2022,20:00:00,23427.21,23480.0,22600.0,22804.62,13004.82574
2022-06-13 20:30:00,13/06/2022,20:30:00,22804.62,23320.0,22618.63,22943.47,8185.10711
2022-06-13 21:00:00,13/06/2022,21:00:00,22943.47,23507.48,22925.17,23271.54,5137.75475
2022-06-13 21:30:00,13/06/2022,21:30:00,23271.53,24138.58,23123.97,23901.73,7117.2576
2022-06-13 22:00:00,13/06/2022,22:00:00,23901.73,24204.55,23642.79,23733.48,4743.33634
2022-06-13 22:30:00,13/06/2022,22:30:00,23732.85,23761.4,23241.28,23278.33,2904.7558
2022-06-13 23:00:00,13/06/2022,23:00:00,23278.32,23599.0,23106.2,23538.33,2873.9727
2022-06-13 23:30:00,13/06/2022,23:30:00,23538.32,23810.87,23435.63,23640.01,2026.4426
2022-06-14 00:00:00,14/06/2022,00:00:00,23640.01,23706.12,23363.61,23375.01,1924.18794
2022-06-14 00:30:00,14/06/2022,00:30:00,23375.02,23410.83,23134.97,23156.58,2710.5537
2022-06-14 01:00:00,14/06/2022,01:00:00,23156.58,23350.0,23101.01,23218.22,1692.93317
2022-06-14 01:30:00,14/06/2022,01:30:00,23215.97,23635.4,23191.48,23606.11,1834.8565
2022-06-14 02:00:00,14/06/2022,02:00:00,23606.11,23787.3,23241.0,23245.83,1714.89538
2022-06-14 02:30:00,14/06/2022,02:30:00,23245.82,23390.54,23165.0,23212.69,1308.21584
2022-06-14 03:00:00,14/06/2022,03:00:00,23214.98,23263.49,22862.09,23061.45,1760.77286
2022-06-14 03:30:00,14/06/2022,03:30:00,23061.44,23131.51,22876.0,22917.47,1479.74395
2022-06-14 04:00:00,14/06/2022,04:00:00,22917.46,23061.21,22563.0,22587.9,2823.123969
2022-06-14 04:30:00,14/06/2022,04:30:00,22587.9,22650.0,22043.7,22160.63,7372.057499
2022-06-14 05:00:00,14/06/2022,05:00:00,22150.03,22545.1,21925.77,22487.41,6300.13936
2022-06-14 05:30:00,14/06/2022,05:30:00,22485.27,22796.71,22251.55,22313.49,6477.31398
2022-06-14 06:00:00,14/06/2022,06:00:00,22313.5,22549.99,21756.73,21759.51,5166.979493
2022-06-14 06:30:00,14/06/2022,06:30:00,21759.51,21887.84,21150.75,21171.2,10777.024041
2022-06-14 07:00:00,14/06/2022,07:00:00,21171.2,21387.32,20855.0,20855.0,11818.620656
2022-06-14 07:30:00,14/06/2022,07:30:00,20855.0,21642.15,20846.0,21109.78,9373.18116
2022-06-14 08:00:00,14/06/2022,08:00:00,21109.77,21790.0,21059.44,21548.74,9332.43181
2022-06-14 08:30:00,14/06/2022,08:30:00,21548.74,21978.0,21327.36,21914.28,5912.19291
2022-06-14 09:00:00,14/06/2022,09:00:00,21914.28,22300.0,21836.12,22127.91,5282.2377
2022-06-14 09:30:00,14/06/2022,09:30:00,22127.92,22466.88,21777.02,21914.87,6089.15213
2022-06-14 10:00:00,14/06/2022,10:00:00,21914.87,22108.0,21763.71,21977.83,4161.68031
2022-06-14 10:30:00,14/06/2022,10:30:00,21977.83,23362.88,21918.66,22870.62,9922.38483
2022-06-14 11:00:00,14/06/2022,11:00:00,22870.61,23047.35,22686.63,22747.24,5699.25163
2022-06-14 11:30:00,14/06/2022,11:30:00,22747.25,22909.5,22323.78,22510.03,5107.23496
2022-06-14 12:00:00,14/06/2022,12:00:00,22510.04,22680.0,22325.18,22633.82,3867.0286
2022-06-14 12:30:00,14/06/2022,12:30:00,22633.81,22711.15,22171.0,22553.3,4273.49339
2022-06-14 13:00:00,14/06/2022,13:00:00,22553.31,23041.27,22402.76,22877.52,4772.30976
2022-06-14 13:30:00,14/06/2022,13:30:00,22877.52,22915.69,22667.28,22804.48,3273.79714
2022-06-14 14:00:00,14/06/2022,14:00:00,22804.47,22979.96,22572.35,22609.91,2501.92514
2022-06-14 14:30:00,14/06/2022,14:30:00,22609.9,22700.0,22451.13,22460.54,2052.61863
2022-06-14 15:00:00,14/06/2022,15:00:00,22460.55,22526.59,22289.36,22298.92,2711.92469
2022-06-14 15:30:00,14/06/2022,15:30:00,22298.92,22563.13,22250.43,22503.22,2409.40865
2022-06-14 16:00:00,14/06/2022,16:00:00,22503.22,22648.13,22327.5,22381.28,2173.42765
2022-06-14 16:30:00,14/06/2022,16:30:00,22381.27,22422.1,21941.85,21978.91,3646.92501
2022-06-14 17:00:00,14/06/2022,17:00:00,21978.91,22051.44,21725.22,21994.56,3723.99716
2022-06-14 17:30:00,14/06/2022,17:30:00,21994.56,22172.93,21811.01,21814.29,2591.82651
2022-06-14 18:00:00,14/06/2022,18:00:00,21814.29,22455.91,21814.29,22150.85,4196.90959
2022-06-14 18:30:00,14/06/2022,18:30:00,22150.85,22573.83,22122.91,22531.34,3153.77821
2022-06-14 19:00:00,14/06/2022,19:00:00,22531.33,22591.78,21967.0,22411.33,5075.94645
2022-06-14 19:30:00,14/06/2022,19:30:00,22416.91,22486.44,22058.92,22125.31,3305.66071
2022-06-14 20:00:00,14/06/2022,20:00:00,22125.32,22555.0,22019.06,22513.72,4067.49793
2022-06-14 20:30:00,14/06/2022,20:30:00,22513.71,22773.0,22352.49,22472.87,3262.72773
2022-06-14 21:00:00,14/06/2022,21:00:00,22472.87,22800.0,22260.94,22680.38,3510.91013
2022-06-14 21:30:00,14/06/2022,21:30:00,22680.38,22777.07,22490.01,22679.74,1893.17167
2022-06-14 22:00:00,14/06/2022,22:00:00,22679.74,22743.67,22421.16,22484.69,1493.45393
2022-06-14 22:30:00,14/06/2022,22:30:00,22484.69,22740.0,22432.24,22644.81,1313.41453
2022-06-14 23:00:00,14/06/2022,23:00:00,22644.8,22698.0,22325.0,22361.56,1705.95013
2022-06-14 23:30:00,14/06/2022,23:30:00,22361.94,22534.24,22343.37,22446.39,1099.51351
2022-06-15 00:00:00,15/06/2022,00:00:00,22446.4,22590.72,22219.23,22297.16,1612.46582
2022-06-15 00:30:00,15/06/2022,00:30:00,22297.16,22331.77,22126.4,22150.0,1312.41258
2022-06-15 01:00:00,15/06/2022,01:00:00,22150.01,22320.0,22137.08,22196.28,1034.79115
2022-06-15 01:30:00,15/06/2022,01:30:00,22190.93,22244.44,21913.53,21933.04,1260.41689
2022-06-15 02:00:00,15/06/2022,02:00:00,21933.04,22093.44,21839.48,21989.87,1847.06468
2022-06-15 02:30:00,15/06/2022,02:30:00,21989.88,22099.57,21518.0,21555.82,2278.13105
2022-06-15 03:00:00,15/06/2022,03:00:00,21555.83,21646.82,21358.0,21484.73,1796.59873
2022-06-15 03:30:00,15/06/2022,03:30:00,21484.74,21655.5,21476.28,21609.36,1561.04667
2022-06-15 04:00:00,15/06/2022,04:00:00,21609.35,21659.0,21475.87,21598.93,1508.86915
2022-06-15 04:30:00,15/06/2022,04:30:00,21598.92,22164.76,21579.07,21992.48,3511.54016
2022-06-15 05:00:00,15/06/2022,05:00:00,21992.48,22344.0,21978.93,22136.41,2281.00737
2022-06-15 05:30:00,15/06/2022,05:30:00,22136.42,22153.2,21882.0,21981.69,2180.40697
2022-06-15 06:00:00,15/06/2022,06:00:00,21981.68,22147.05,21741.59,21808.32,1741.29844
2022-06-15 06:30:00,15/06/2022,06:30:00,21808.33,22025.3,21770.68,21998.17,1564.1936
2022-06-15 07:00:00,15/06/2022,07:00:00,21998.17,22297.37,21981.48,22163.99,2659.19833
2022-06-15 07:30:00,15/06/2022,07:30:00,22164.0,22174.98,21900.0,21956.42,1641.46302
2022-06-15 08:00:00,15/06/2022,08:00:00,21956.42,22005.58,21851.39,21985.86,1114.87129
2022-06-15 08:30:00,15/06/2022,08:30:00,21985.85,22044.44,21650.0,21720.59,2220.09586
2022-06-15 09:00:00,15/06/2022,09:00:00,21720.59,21724.5,21406.68,21455.8,2418.88989
2022-06-15 09:30:00,15/06/2022,09:30:00,21455.8,21490.67,20950.0,21007.78,7425.11357
2022-06-15 10:00:00,15/06/2022,10:00:00,21007.78,21385.29,20923.51,21148.79,4122.29888
2022-06-15 10:30:00,15/06/2022,10:30:00,21148.8,21274.36,20850.4,20893.15,3611.86018
2022-06-15 11:00:00,15/06/2022,11:00:00,20893.15,21350.0,20750.0,21226.31,5144.938753
2022-06-15 11:30:00,15/06/2022,11:30:00,21226.31,21412.29,20965.03,21099.35,3227.3093
2022-06-15 12:00:00,15/06/2022,12:00:00,21099.34,21400.99,20999.74,21336.0,3198.27408
2022-06-15 12:30:00,15/06/2022,12:30:00,21336.01,21445.71,21083.29,21093.48,3801.85415
2022-06-15 13:00:00,15/06/2022,13:00:00,21093.49,21147.51,20652.18,20722.92,6380.06601
2022-06-15 13:30:00,15/06/2022,13:30:00,20722.92,20755.8,20322.65,20464.94,11197.876909
2022-06-15 14:00:00,15/06/2022,14:00:00,20465.91,20680.76,20185.0,20265.06,7242.28798
2022-06-15 14:30:00,15/06/2022,14:30:00,20265.07,20425.01,20134.0,20210.02,5775.503856
2022-06-15 15:00:00,15/06/2022,15:00:00,20210.03,20326.12,20111.62,20238.04,4952.688319
2022-06-15 15:30:00,15/06/2022,15:30:00,20238.03,20819.37,20200.58,20512.26,9445.34033
2022-06-15 16:00:00,15/06/2022,16:00:00,20512.27,20680.0,20480.0,20573.58,4219.16921
2022-06-15 16:30:00,15/06/2022,16:30:00,20573.59,20998.44,20394.8,20970.08,4916.7103
2022-06-15 17:00:00,15/06/2022,17:00:00,20970.08,21290.0,20939.41,21177.03,5443.989
2022-06-15 17:30:00,15/06/2022,17:30:00,21177.04,21580.0,21045.13,21213.24,5312.22733
2022-06-15 18:00:00,15/06/2022,18:00:00,21213.24,21427.9,21096.66,21197.61,3030.87263
2022-06-15 18:30:00,15/06/2022,18:30:00,21197.62,21673.9,21149.82,21437.85,3696.77978
2022-06-15 19:00:00,15/06/2022,19:00:00,21437.85,21798.95,21342.62,21561.5,4118.33668
2022-06-15 19:30:00,15/06/2022,19:30:00,21561.49,21773.34,21215.0,21376.16,3280.94615
2022-06-15 20:00:00,15/06/2022,20:00:00,21376.16,21388.28,21080.26,21215.09,2792.19012
2022-06-15 20:30:00,15/06/2022,20:30:00,21215.08,21412.88,21133.0,21231.75,2177.71913
2022-06-15 21:00:00,15/06/2022,21:00:00,21231.74,21500.0,21147.65,21419.1,1690.54097
2022-06-15 21:30:00,15/06/2022,21:30:00,21419.09,21545.6,21181.81,21210.54,1930.94792
2022-06-15 22:00:00,15/06/2022,22:00:00,21210.54,21217.62,20632.84,20723.0,4716.41768
2022-06-15 22:30:00,15/06/2022,22:30:00,20723.0,21000.85,20566.49,20648.06,3463.3399
2022-06-15 23:00:00,15/06/2022,23:00:00,20648.06,21507.04,20500.0,21117.26,5147.15367
2022-06-15 23:30:00,15/06/2022,23:30:00,21117.26,21557.95,20250.0,20752.47,12731.31259
2022-06-16 00:00:00,16/06/2022,00:00:00,20752.47,22496.52,20448.62,21540.07,13658.96064
2022-06-16 00:30:00,16/06/2022,00:30:00,21540.07,22018.0,21449.74,21909.31,4408.15658
2022-06-16 01:00:00,16/06/2022,01:00:00,21909.31,22280.0,21549.89,21632.04,4221.78921
2022-06-16 01:30:00,16/06/2022,01:30:00,21632.03,21805.49,21450.0,21635.44,1987.77594
2022-06-16 02:00:00,16/06/2022,02:00:00,21635.44,21927.43,21561.74,21681.79,1825.96769
2022-06-16 02:30:00,16/06/2022,02:30:00,21681.79,21979.16,21642.46,21903.71,1123.04805
2022-06-16 03:00:00,16/06/2022,03:00:00,21903.71,22445.53,21828.36,22214.02,2743.6256
2022-06-16 03:30:00,16/06/2022,03:30:00,22214.03,22800.0,22207.1,22646.73,5711.17093
2022-06-16 04:00:00,16/06/2022,04:00:00,22646.72,22747.72,22421.31,22474.41,2366.27322
2022-06-16 04:30:00,16/06/2022,04:30:00,22474.42,22686.81,22422.67,22621.96,1626.77406
2022-06-16 05:00:00,16/06/2022,05:00:00,22621.96,22639.86,22467.49,22583.72,1366.46877
2022-06-16 05:30:00,16/06/2022,05:30:00,22583.72,22806.59,22484.93,22558.81,2778.09009
2022-06-16 06:00:00,16/06/2022,06:00:00,22558.81,22749.17,22500.0,22680.0,1773.26588
2022-06-16 06:30:00,16/06/2022,06:30:00,22680.0,22995.73,22659.22,22688.76,2952.35646
2022-06-16 07:00:00,16/06/2022,07:00:00,22688.76,22700.0,22352.56,22368.42,1896.41033
2022-06-16 07:30:00,16/06/2022,07:30:00,22368.42,22543.93,22360.6,22426.61,1589.44681
2022-06-16 08:00:00,16/06/2022,08:00:00,22426.61,22521.0,22324.22,22454.07,1477.99395
2022-06-16 08:30:00,16/06/2022,08:30:00,22454.06,22530.0,22223.3,22315.38,1580.32708
2022-06-16 09:00:00,16/06/2022,09:00:00,22315.37,22380.37,22167.08,22211.62,1353.28548
2022-06-16 09:30:00,16/06/2022,09:30:00,22211.62,22361.98,22183.77,22321.93,1089.179
2022-06-16 10:00:00,16/06/2022,10:00:00,22321.94,22349.99,22037.67,22093.97,1655.93411
2022-06-16 10:30:00,16/06/2022,10:30:00,22093.96,22177.87,22016.66,22167.45,1121.72316
2022-06-16 11:00:00,16/06/2022,11:00:00,22167.46,22198.99,21915.24,21941.97,1249.43744
2022-06-16 11:30:00,16/06/2022,11:30:00,21941.98,22006.32,21861.16,21864.33,1240.44407
2022-06-16 12:00:00,16/06/2022,12:00:00,21864.32,21894.22,21712.0,21797.51,1584.19535
2022-06-16 12:30:00,16/06/2022,12:30:00,21797.51,21939.66,21741.07,21821.97,1839.21698
2022-06-16 13:00:00,16/06/2022,13:00:00,21821.97,21834.44,21646.64,21764.17,2010.28122
2022-06-16 13:30:00,16/06/2022,13:30:00,21764.18,21808.92,21604.14,21737.39,1381.98585
2022-06-16 14:00:00,16/06/2022,14:00:00,21737.39,21888.0,21720.54,21786.97,1686.12764
2022-06-16 14:30:00,16/06/2022,14:30:00,21786.97,21793.58,21236.94,21319.2,4245.72026
2022-06-16 15:00:00,16/06/2022,15:00:00,21319.2,21336.11,21125.03,21273.85,2427.39032
2022-06-16 15:30:00,16/06/2022,15:30:00,21273.86,21338.24,21050.0,21066.9,1964.05785
2022-06-16 16:00:00,16/06/2022,16:00:00,21066.91,21361.26,20852.35,21243.04,4928.22235
2022-06-16 16:30:00,16/06/2022,16:30:00,21247.9,21295.8,21004.24,21133.5,2218.55221
2022-06-16 17:00:00,16/06/2022,17:00:00,21133.5,21249.83,20893.69,21044.55,2093.51865
2022-06-16 17:30:00,16/06/2022,17:30:00,21044.56,21302.87,20921.99,21244.66,2487.38937
2022-06-16 18:00:00,16/06/2022,18:00:00,21244.66,21510.2,21143.2,21144.79,2707.57272
2022-06-16 18:30:00,16/06/2022,18:30:00,21144.8,21342.0,21141.36,21254.97,1322.43761
2022-06-16 19:00:00,16/06/2022,19:00:00,21254.96,21364.0,20901.01,21022.04,4122.94254
2022-06-16 19:30:00,16/06/2022,19:30:00,21022.04,21100.0,20745.0,21047.35,3686.42576
2022-06-16 20:00:00,16/06/2022,20:00:00,21047.34,21140.93,20826.0,20924.33,2055.81745
2022-06-16 20:30:00,16/06/2022,20:30:00,20924.32,21244.9,20917.33,21206.94,2093.27217
2022-06-16 21:00:00,16/06/2022,21:00:00,21206.94,21278.77,21000.48,21074.77,1761.89925
2022-06-16 21:30:00,16/06/2022,21:30:00,21074.77,21102.14,20818.0,21092.3,2504.17097
2022-06-16 22:00:00,16/06/2022,22:00:00,21092.3,21250.01,21011.83,21186.1,2494.38881
2022-06-16 22:30:00,16/06/2022,22:30:00,21186.1,21500.0,21109.08,21345.44,2237.72435
2022-06-16 23:00:00,16/06/2022,23:00:00,21345.44,21426.08,21055.0,21068.65,1581.57783
