,datetime,open,high,low,close,volume
705,2022-02-09 09:00:00,43422.36,43525.96,43294.72,43453.89,878.59244
706,2022-02-09 10:00:00,43453.88,43569.65,43125,43333.59,977.57839
707,2022-02-09 11:00:00,43333.6,43749,43328.03,43688.79,1394.32546
708,2022-02-09 12:00:00,43688.79,43831.05,43500,43532.67,1014.43291
709,2022-02-09 13:00:00,43532.67,43939,43227.34,43322.04,1965.73543
710,2022-02-09 14:00:00,43322.03,43596.53,43181.91,43560,1011.43764
711,2022-02-09 15:00:00,43560.01,43737.61,43300,43625,1106.37235
712,2022-02-09 16:00:00,43625.01,43677.09,43371.62,43625.28,1148.01781
713,2022-02-09 17:00:00,43625.27,43892.42,43569.21,43820.89,1625.14134
714,2022-02-09 18:00:00,43820.9,44471.4,43782.57,44222.56,2956.73169
715,2022-02-09 19:00:00,44222.56,44289.7,43780.73,43975.66,1768.0561
716,2022-02-09 20:00:00,43975.65,44265.41,43861.41,44002.53,1631.62909
717,2022-02-09 21:00:00,44002.53,44087.16,43579.66,43791.4,1920.13439
718,2022-02-09 22:00:00,43791.4,44318.77,43715.41,44170.52,1328.65411
719,2022-02-09 23:00:00,44170.52,44239.35,43922.14,43977.01,859.24289
720,2022-02-10 00:00:00,43977,44666,43940.7,44607.17,1970.57179
721,2022-02-10 01:00:00,44607.16,44700,44342.03,44542.09,1356.08305
722,2022-02-10 02:00:00,44542.08,44799,44535.12,44609.41,1524.52661
723,2022-02-10 03:00:00,44609.41,44637.72,44189,44321.45,811.73991
724,2022-02-10 04:00:00,44321.45,44591,44319.86,44363.15,806.28208
725,2022-02-10 05:00:00,44363.15,44400,44030.1,44144.99,1516.30981
726,2022-02-10 06:00:00,44144.98,44241,44053.41,44120.22,1183.03887
727,2022-02-10 07:00:00,44120.23,44360,44028.57,44309,1024.95051
728,2022-02-10 08:00:00,44309,44309.01,43542.14,43730.83,1804.39334
729,2022-02-10 09:00:00,43730.83,43861.57,43680,43830.93,708.06622
730,2022-02-10 10:00:00,43830.93,43911.57,43575.22,43824.38,866.30039
731,2022-02-10 11:00:00,43824.39,43936.87,43757.75,43783.22,758.23999
732,2022-02-10 12:00:00,43783.21,43997.18,43757.57,43985.29,944.15083
733,2022-02-10 13:00:00,43985.29,44299.45,43936.7,44161.41,1050.27933
734,2022-02-10 14:00:00,44161.4,44499,44091.98,44392.31,1419.50009
735,2022-02-10 15:00:00,44392.31,44727.31,44300.1,44654.49,1418.52372
736,2022-02-10 16:00:00,44654.49,44988.3,44520.09,44941.28,2108.05658
737,2022-02-10 17:00:00,44941.27,45177.96,44589.31,44739.55,2813.22387
738,2022-02-10 18:00:00,44739.56,45060,44486.43,44942.34,2490.8479
739,2022-02-10 19:00:00,44942.34,44942.34,43174.01,43522.99,9550.62402
740,2022-02-10 20:00:00,43523,45300,43514.09,44989.74,8072.99041
741,2022-02-10 21:00:00,44986.91,45669.71,44740.79,45439.71,6429.86124
742,2022-02-10 22:00:00,45439.71,45821,45082.17,45638.42,3691.52018
743,2022-02-10 23:00:00,45638.41,45740.4,44923,44950.95,3306.55698
744,2022-02-11 00:00:00,44950.96,45254.95,44550,44567.65,2539.51849
745,2022-02-11 01:00:00,44567.64,44780,44100,44186.07,2718.7888
746,2022-02-11 02:00:00,44186.07,44235.12,43785.93,44113.09,2442.18169
747,2022-02-11 03:00:00,44113.08,44199.99,43612.6,44005.8,1799.48627
748,2022-02-11 04:00:00,44005.8,44079.45,43648.05,43648.06,1113.93952
749,2022-02-11 05:00:00,43648.06,43696.19,42827,42905.66,3038.92108
750,2022-02-11 06:00:00,42905.65,43749.86,42600,43411,4198.33094
751,2022-02-11 07:00:00,43410.99,43439.85,42817.93,42972.79,2092.64338
752,2022-02-11 08:00:00,42972.78,43298.72,42946.46,43219.27,1315.45418
753,2022-02-11 09:00:00,43219.27,43408.63,43061.5,43094.1,1019.64088
754,2022-02-11 10:00:00,43094.1,43171.41,42882.93,42961.24,908.52762
755,2022-02-11 11:00:00,42961.23,43196.99,42814.23,43156.65,1142.76499
756,2022-02-11 12:00:00,43156.66,43345.74,43091.81,43204.32,948.65432
757,2022-02-11 13:00:00,43204.32,43555.92,43195,43433.12,1199.63769
758,2022-02-11 14:00:00,43433.11,43600,42851,43443.56,2157.85355
759,2022-02-11 15:00:00,43443.56,43600,43261.01,43316.73,1160.47615
760,2022-02-11 16:00:00,43316.73,43569.67,43233.67,43399.5,1108.6118
761,2022-02-11 17:00:00,43399.5,43700.78,43253.31,43621.55,1205.28198
762,2022-02-11 18:00:00,43618.56,43775.11,43440,43713.82,1265.98652
763,2022-02-11 19:00:00,43713.83,43826,43450.01,43598.63,1761.82941
764,2022-02-11 20:00:00,43598.64,43920,43284.4,43626.79,3012.37972
765,2022-02-11 21:00:00,43626.79,43810.97,43464.63,43568.26,1657.06927
766,2022-02-11 22:00:00,43568.27,43723.78,43404,43515.63,1409.55039
767,2022-02-11 23:00:00,43515.62,43600,43330.01,43340.48,993.26794
768,2022-02-12 00:00:00,43340.48,43358.75,42050,42449.48,5624.24911
769,2022-02-12 01:00:00,42449.49,43180.9,42247.38,42366.85,3449.9575
770,2022-02-12 02:00:00,42364.57,42735.78,42217.55,42660.75,2081.88402
771,2022-02-12 03:00:00,42660.75,42660.76,42117.16,42292.24,1174.9075
772,2022-02-12 04:00:00,42292.24,42421.57,41938.51,42314.29,1636.68009
773,2022-02-12 05:00:00,42314.29,42443.38,42230.89,42257.57,1127.65104
774,2022-02-12 06:00:00,42257.57,42485.66,42221.38,42400.21,924.8245
775,2022-02-12 07:00:00,42400.2,42480.55,42331.41,42373.6,589.12394
776,2022-02-12 08:00:00,42373.6,42450,42156.99,42214.58,672.46429
777,2022-02-12 09:00:00,42214.58,42428.3,42188.01,42371.76,892.32106
778,2022-02-12 10:00:00,42371.76,42420.05,42258,42299.24,664.18068
779,2022-02-12 11:00:00,42299.25,42338.53,42108.23,42158.12,718.45287
780,2022-02-12 12:00:00,42158.11,42232.92,41688.88,42103.98,2064.68674
781,2022-02-12 13:00:00,42103.98,42334.89,41935.02,42231.86,1207.91244
782,2022-02-12 14:00:00,42231.85,42459.06,42199.15,42366.45,930.19087
783,2022-02-12 15:00:00,42366.46,42456.17,42260.12,42299.28,641.29093
784,2022-02-12 16:00:00,42299.28,42306.99,41888.82,42227.87,1097.27193
785,2022-02-12 17:00:00,42227.87,42445.85,42169.1,42336.2,884.46073
786,2022-02-12 18:00:00,42336.21,42365.72,42183.4,42310.72,668.36575
787,2022-02-12 19:00:00,42310.72,42310.72,42028.65,42057.05,991.52748
788,2022-02-12 20:00:00,42057.06,42207.03,41800.13,42011.67,2046.10073
789,2022-02-12 21:00:00,42011.66,42448,41862.97,42362.33,1715.32729
790,2022-02-12 22:00:00,42362.33,42806.65,42320.43,42630.88,2291.6602
791,2022-02-12 23:00:00,42630.88,43079.49,42548.62,42829.36,1406.18101
792,2022-02-13 00:00:00,42829.37,42897.2,42678.69,42772.04,755.30191
793,2022-02-13 01:00:00,42772.05,42789.23,42475.16,42639.98,903.42892
794,2022-02-13 02:00:00,42639.98,42752.99,42345.08,42424.44,741.77281
795,2022-02-13 03:00:00,42424.44,42424.45,41700,41980,2253.7495
796,2022-02-13 04:00:00,41979.99,42250.87,41926.07,42177.14,665.07569
797,2022-02-13 05:00:00,42177.89,42250,42057.26,42201.84,470.79766
798,2022-02-13 06:00:00,42201.84,42508.47,42200.31,42406.8,987.55592
799,2022-02-13 07:00:00,42406.81,42411.99,42127.84,42136.15,464.89417
800,2022-02-13 08:00:00,42136.16,42250.8,42102.22,42206.59,383.98641
801,2022-02-13 09:00:00,42206.59,42333.24,42173.12,42263.37,415.30779
802,2022-02-13 10:00:00,42263.37,42297.68,42119.35,42224.4,310.80012
803,2022-02-13 11:00:00,42224.41,42314.02,42208.87,42270,333.12117
804,2022-02-13 12:00:00,42269.99,42490.01,42215,42364.26,678.6488
805,2022-02-13 13:00:00,42364.26,42479,42300,42412.37,505.89285
806,2022-02-13 14:00:00,42412.37,42500,42290.01,42361.36,548.50802
807,2022-02-13 15:00:00,42361.35,42373.55,42243.48,42347.55,478.77919
808,2022-02-13 16:00:00,42347.56,42650.13,42337.27,42592.1,967.22482
809,2022-02-13 17:00:00,42592.1,42654.64,42412.33,42607.41,711.30187
810,2022-02-13 18:00:00,42607.41,42620,42400.6,42558.44,471.85477
811,2022-02-13 19:00:00,42558.43,42714.48,42424.25,42487,740.97509
812,2022-02-13 20:00:00,42487,42689.7,42138.17,42644.54,1597.19244
813,2022-02-13 21:00:00,42644.54,42760,42223.73,42291.83,1366.77708
814,2022-02-13 22:00:00,42291.82,42350.51,42082.16,42202.75,1144.2963
815,2022-02-13 23:00:00,42202.76,42398.75,42148.77,42291.2,543.44604
816,2022-02-14 00:00:00,42291.19,42293.13,41870,42086.45,1409.69939
817,2022-02-14 01:00:00,42086.44,42373.8,41875.38,42304.54,1158.36372
818,2022-02-14 02:00:00,42304.53,42497.85,42206.99,42228.02,706.17455
819,2022-02-14 03:00:00,42228.01,42381.58,42196.09,42360.98,411.0293
820,2022-02-14 04:00:00,42360.97,42423.53,42050,42203.55,790.02396
821,2022-02-14 05:00:00,42203.55,42287.28,41975.84,42029.43,937.04727
822,2022-02-14 06:00:00,42029.43,42152,41805.08,41865.72,944.43712
823,2022-02-14 07:00:00,41865.71,41869.59,41550.56,41785.38,2143.56146
824,2022-02-14 08:00:00,41785.37,41971.76,41620.32,41855.21,1102.63201
825,2022-02-14 09:00:00,41855.21,41985.18,41836.82,41947.52,884.62063
826,2022-02-14 10:00:00,41947.53,42018.51,41863.51,41883.85,544.5192
827,2022-02-14 11:00:00,41883.86,41978.99,41734.7,41868.98,855.8619
828,2022-02-14 12:00:00,41868.99,42276,41834.7,42151.74,1276.29287
829,2022-02-14 13:00:00,42151.74,42415,42130.92,42171.62,1529.0221
830,2022-02-14 14:00:00,42171.62,42208.04,41956.76,42142.07,1596.14822
831,2022-02-14 15:00:00,42142.08,42229.18,41922.48,42172.97,1141.03743
832,2022-02-14 16:00:00,42172.98,42279,42103.76,42233.84,825.79753
833,2022-02-14 17:00:00,42233.84,42270,41961.13,42099.99,919.16781
834,2022-02-14 18:00:00,42100,42687.37,42074.6,42620.39,3068.80564
835,2022-02-14 19:00:00,42620.4,42724.12,42380.93,42653.84,1688.88481
836,2022-02-14 20:00:00,42653.83,42842.4,42400.74,42462.51,2062.69278
837,2022-02-14 21:00:00,42462.52,42812.37,42350,42741.42,2137.2096
838,2022-02-14 22:00:00,42741.42,42818.35,42600,42697.74,1183.7788
839,2022-02-14 23:00:00,42697.74,42807.67,42436.08,42497.79,1238.96166
840,2022-02-15 00:00:00,42497.8,42519.41,41803.17,42000.23,2775.26446
841,2022-02-15 01:00:00,42000.24,42244.2,41882.45,42133.72,2253.56072
842,2022-02-15 02:00:00,42133.72,42308.72,42117.01,42136.05,951.55018
843,2022-02-15 03:00:00,42136.05,42750,42100,42732.28,1284.20051
844,2022-02-15 04:00:00,42732.28,42800,42548.87,42683.84,731.04225
845,2022-02-15 05:00:00,42683.85,42683.85,42506.07,42555.9,813.56404
846,2022-02-15 06:00:00,42555.89,42795.25,42427.03,42745.69,888.73996
847,2022-02-15 07:00:00,42745.69,43700,42745.69,43439.42,3936.1458
848,2022-02-15 08:00:00,43439.43,43685.7,43409.62,43635.01,1455.88506
849,2022-02-15 09:00:00,43635.01,43781.97,43500.86,43545.54,1622.7156
850,2022-02-15 10:00:00,43545.55,43582.58,43397.1,43575.54,924.5441
851,2022-02-15 11:00:00,43575.55,43698.82,43544.78,43621.37,889.64623
852,2022-02-15 12:00:00,43621.36,43663.65,43521.75,43617.02,771.36602
853,2022-02-15 13:00:00,43617.01,43880,43550.44,43859.99,2272.14287
854,2022-02-15 14:00:00,43859.99,44198.99,43829.88,43869.42,3332.31474
855,2022-02-15 15:00:00,43869.43,44220.34,43857.1,44160.32,1689.0175
856,2022-02-15 16:00:00,44160.33,44371.71,44111.11,44139.38,1927.43795
857,2022-02-15 17:00:00,44139.38,44425.85,44132.09,44245.12,1570.35271
858,2022-02-15 18:00:00,44245.12,44305.66,44105.85,44159.38,1269.65823
859,2022-02-15 19:00:00,44159.38,44444.16,44024.03,44253.38,2073.7249
860,2022-02-15 20:00:00,44253.37,44500,44109.02,44229.58,2377.50692
861,2022-02-15 21:00:00,44229.58,44297.87,44042.58,44088.98,1544.29366
862,2022-02-15 22:00:00,44088.98,44156.43,43846.07,43873.01,1575.6728
863,2022-02-15 23:00:00,43873.01,44178.51,43857.88,44149.29,1434.79736
864,2022-02-16 00:00:00,44149.28,44199.79,44014.85,44056,670.68353
865,2022-02-16 01:00:00,44055.99,44150,43961.59,44144.27,802.69088
866,2022-02-16 02:00:00,44144.27,44169.63,44000.37,44012.97,947.59201
867,2022-02-16 03:00:00,44012.97,44189.49,43941.28,44180.97,877.44561
868,2022-02-16 04:00:00,44180.95,44377.92,44103.71,44334.77,1078.95521
869,2022-02-16 05:00:00,44334.77,44751.4,44125,44182.11,2526.81678
870,2022-02-16 06:00:00,44181.99,44271.62,44043.04,44153.95,914.46504
871,2022-02-16 07:00:00,44153.94,44178.49,43945.32,43966.27,1106.43122
872,2022-02-16 08:00:00,43966.27,44150.1,43877.18,44086.73,1346.64594
873,2022-02-16 09:00:00,44086.72,44096.09,43673.92,43706.23,1839.09384
874,2022-02-16 10:00:00,43706.24,44089.96,43700.01,44072.37,876.69567
875,2022-02-16 11:00:00,44072.37,44191.77,43970.42,44081.11,644.09257
876,2022-02-16 12:00:00,44081.11,44141,43925.23,43978.53,634.09992
877,2022-02-16 13:00:00,43978.53,44327.55,43963.12,44268.2,1101.9189
878,2022-02-16 14:00:00,44268.2,44268.2,44069.28,44170.07,766.99705
879,2022-02-16 15:00:00,44170.07,44236.09,43876,43950.69,984.35551
880,2022-02-16 16:00:00,43950.69,44260,43920.86,44130,914.51066
881,2022-02-16 17:00:00,44130,44219.99,44022.03,44092.3,713.15792
882,2022-02-16 18:00:00,44092.3,44178.73,43950,43982.01,918.76381
883,2022-02-16 19:00:00,43982.02,44150,43512.55,43642.84,2771.80021
884,2022-02-16 20:00:00,43642.83,43714.73,43307,43630.97,2542.68097
885,2022-02-16 21:00:00,43630.96,43690,43350,43571.14,1237.21225
886,2022-02-16 22:00:00,43571.42,43740.6,43517.91,43673.57,932.4513
887,2022-02-16 23:00:00,43673.57,43679,43506.64,43674.65,698.62693
888,2022-02-17 00:00:00,43674.65,44290,43653.27,44233.19,2903.79575
889,2022-02-17 01:00:00,44233.18,44376.58,44141.7,44229.92,1448.61618
890,2022-02-17 02:00:00,44229.91,44237.18,44033,44098,724.7476
891,2022-02-17 03:00:00,44098,44159.37,43877.68,44129.48,719.68567
892,2022-02-17 04:00:00,44129.48,44168.46,43991.59,44164.98,429.46564
893,2022-02-17 05:00:00,44164.98,44168.64,43822.28,43847.23,807.06621
894,2022-02-17 06:00:00,43847.24,44164.71,43841.51,44104.44,909.57791
895,2022-02-17 07:00:00,44104.45,44104.76,43824.68,43856.29,859.41012
896,2022-02-17 08:00:00,43856.3,44095.29,43844.32,43961.13,561.78662
897,2022-02-17 09:00:00,43961.13,43989.79,43350,43552.04,2519.40594
898,2022-02-17 10:00:00,43552.04,43710.42,43514.77,43655.45,730.94323
899,2022-02-17 11:00:00,43655.44,43800,43552.24,43799.92,565.43457
900,2022-02-17 12:00:00,43799.93,43900.56,43715.15,43771.65,735.06063
901,2022-02-17 13:00:00,43771.66,44022.36,43631.23,43637.96,1060.48504
902,2022-02-17 14:00:00,43637.95,43649.04,42900,43249.99,3090.90483
903,2022-02-17 15:00:00,43249.99,43342,43115.56,43237.73,1176.43141
904,2022-02-17 16:00:00,43237.73,43270.01,42925.06,43133.71,1438.81301
905,2022-02-17 17:00:00,43133.7,43338.38,42999.97,43298.89,1334.45477
906,2022-02-17 18:00:00,43298.88,43340.65,42423.14,42554.78,2396.0807
907,2022-02-17 19:00:00,42554.77,42693.84,42031.06,42159.5,5075.52379
908,2022-02-17 20:00:00,42159.51,42289.13,41837.61,41931.94,3246.72292
909,2022-02-17 21:00:00,41931.93,42079.99,41641,41948.59,3336.9476
910,2022-02-17 22:00:00,41948.59,42111,41766.65,41829.01,1538.44382
911,2022-02-17 23:00:00,41829.01,41948.79,40750.02,40975.51,4704.38722
912,2022-02-18 00:00:00,40975.5,41308.83,40843.66,41091.76,2209.88226
913,2022-02-18 01:00:00,41091.76,41249.35,40952,40981.81,1503.14504
914,2022-02-18 02:00:00,40981.81,41100,40073.21,40297.79,4058.55812
915,2022-02-18 03:00:00,40297.37,40755.33,40254.5,40524.03,2207.31646
916,2022-02-18 04:00:00,40524.03,40761.06,40524.01,40666.06,834.07122
917,2022-02-18 05:00:00,40666.06,40673.86,40300,40589.17,1892.53462
918,2022-02-18 06:00:00,40589.18,40668.41,40363.75,40369.06,1234.89796
919,2022-02-18 07:00:00,40369.05,40950,40362.92,40718.68,1979.29805
920,2022-02-18 08:00:00,40718.69,40770.19,40574.02,40673.92,682.57409
921,2022-02-18 09:00:00,40673.92,40747.06,40584.4,40711,679.33645
922,2022-02-18 10:00:00,40711,40777.77,40493.31,40601.23,835.24222
923,2022-02-18 11:00:00,40601.22,40711.3,40575.74,40640.52,856.99005
924,2022-02-18 12:00:00,40640.52,40780.64,40562,40583.3,1038.76208
925,2022-02-18 13:00:00,40583.3,40756.64,40560.01,40696.17,898.19571
926,2022-02-18 14:00:00,40696.17,40959.88,40688,40829.99,1224.41895
927,2022-02-18 15:00:00,40829.99,40919.35,40699.53,40760.24,976.90116
928,2022-02-18 16:00:00,40760.25,40850,40252.27,40364.47,1889.82532
929,2022-02-18 17:00:00,40364.46,40558,40082.09,40409.47,2562.68958
930,2022-02-18 18:00:00,40409.47,40533.06,40225.32,40302.98,2089.62828
931,2022-02-18 19:00:00,40302.97,40490,40186.57,40363.61,2136.65474
932,2022-02-18 20:00:00,40363.61,40799,39616.72,40280.33,7033.00135
933,2022-02-18 21:00:00,40280.32,40438.27,39450,40159.86,7079.77349
934,2022-02-18 22:00:00,40159.87,40400,39925.54,40060.01,2418.05988
935,2022-02-18 23:00:00,40060.01,40227.14,39790,39961.64,1766.93326
936,2022-02-19 00:00:00,39961.63,40250,39925.79,40228.97,1049.68331
937,2022-02-19 01:00:00,40228.96,40340,40035.97,40067.41,1150.35245
938,2022-02-19 02:00:00,40067.4,40167.91,39900,40117.45,1111.81974
939,2022-02-19 03:00:00,40117.93,40117.95,39711.31,39848.23,1131.57565
940,2022-02-19 04:00:00,39848.22,40056.88,39848.22,40049.98,462.45376
941,2022-02-19 05:00:00,40049.98,40191.19,39915.89,40145.34,1085.04745
942,2022-02-19 06:00:00,40145.34,40307.22,40119.94,40224.28,752.75073
943,2022-02-19 07:00:00,40224.29,40237.9,40060.61,40154.05,609.32233
944,2022-02-19 08:00:00,40154.05,40227.14,40090,40117.89,378.51511
945,2022-02-19 09:00:00,40117.89,40214.28,40060.88,40208.54,560.40142
946,2022-02-19 10:00:00,40208.54,40285.79,40138.14,40229.2,514.50191
947,2022-02-19 11:00:00,40229.21,40291.71,40150.16,40285.13,377.91315
948,2022-02-19 12:00:00,40285.13,40444.32,40243.43,40308.78,829.43587
949,2022-02-19 13:00:00,40308.78,40337.81,40190.13,40194.81,407.1501
950,2022-02-19 14:00:00,40194.81,40233.43,39869.39,39970.05,1120.77935
951,2022-02-19 15:00:00,39970.05,40033.54,39757.43,39823.82,717.33399
952,2022-02-19 16:00:00,39823.82,40032.7,39771.71,39901.51,1026.12723
953,2022-02-19 17:00:00,39901.5,39950,39648.6,39790.77,1974.44548
954,2022-02-19 18:00:00,39790.77,39980,39639.03,39878.81,1151.02939
955,2022-02-19 19:00:00,39878.81,40076.94,39862.79,39872.97,828.64374
956,2022-02-19 20:00:00,39872.98,39989.42,39771.31,39981.81,853.33657
957,2022-02-19 21:00:00,39981.82,40345.62,39925.61,40183.88,1237.30196
958,2022-02-19 22:00:00,40183.89,40272.28,39850,40054.73,1008.42831
959,2022-02-19 23:00:00,40054.73,40168.05,40026.35,40057.85,454.7436
960,2022-02-20 00:00:00,40057.86,40203.88,39929.85,40026.34,516.68243
961,2022-02-20 01:00:00,40026.33,40083.77,39904.44,40033.06,527.52981
962,2022-02-20 02:00:00,40033.06,40107.17,39800,39937.16,659.8709
963,2022-02-20 03:00:00,39937.17,39990,39869.7,39974.96,338.07697
964,2022-02-20 04:00:00,39974.95,40082.39,39949.18,40035.99,327.05075
965,2022-02-20 05:00:00,40035.98,40140,39927.99,39928.01,586.66995
966,2022-02-20 06:00:00,39928.01,39971.36,39824.54,39916.11,537.495
967,2022-02-20 07:00:00,39916.1,40019.74,39894,39974.63,349.41068
968,2022-02-20 08:00:00,39974.63,39976.43,39750.39,39818.01,652.91749
969,2022-02-20 09:00:00,39818.01,39865.61,39687.2,39722.44,810.51756
970,2022-02-20 10:00:00,39722.44,39751.3,39481.12,39580.51,1674.25338
971,2022-02-20 11:00:00,39580.51,39596.93,38864.02,38990.01,3920.4164
972,2022-02-20 12:00:00,38990,39056.31,38584.45,38751.04,2659.76612
973,2022-02-20 13:00:00,38751.04,38836.18,38290.54,38378.98,2936.29157
974,2022-02-20 14:00:00,38378.97,38430.46,38000,38147.3,3906.64759
975,2022-02-20 15:00:00,38147.3,38359.23,38081.8,38336.68,1484.9233
976,2022-02-20 16:00:00,38336.68,38378.27,38122.93,38201.71,1296.59895
977,2022-02-20 17:00:00,38201.71,38616,38164.85,38324.41,1594.02898
978,2022-02-20 18:00:00,38324.4,38378,38180,38234.78,1002.12763
979,2022-02-20 19:00:00,38234.78,38320.4,38022,38186,1207.88434
980,2022-02-20 20:00:00,38185.99,38292.47,38075.56,38237.89,804.32019
981,2022-02-20 21:00:00,38237.89,38507.31,38180.31,38422.39,1151.1508
982,2022-02-20 22:00:00,38422.39,38423.32,38238.27,38271.97,814.95375
983,2022-02-20 23:00:00,38271.97,38383.14,38180.1,38308.09,585.80493
984,2022-02-21 00:00:00,38308.09,38456,38296.58,38399.38,572.23766
985,2022-02-21 01:00:00,38399.39,38436.4,38257.12,38273.93,447.83205
986,2022-02-21 02:00:00,38273.93,38366.99,38083.01,38091.03,761.73935
987,2022-02-21 03:00:00,38091.03,38382.83,38048.49,38311.34,1064.85311
988,2022-02-21 04:00:00,38311.35,38979.12,38300,38597.51,2251.17646
989,2022-02-21 05:00:00,38597.51,38743,38182.98,38315.45,1361.7881
990,2022-02-21 06:00:00,38315.45,39149.97,38281.94,38995.8,2292.96687
991,2022-02-21 07:00:00,38995.79,39388,38980,39092.42,1848.58406
992,2022-02-21 08:00:00,39092.42,39250,39071.43,39140.94,826.67889
993,2022-02-21 09:00:00,39140.94,39163.56,38800.57,38965.76,1032.79656
994,2022-02-21 10:00:00,38965.76,39494.35,38965.76,39387.1,1473.11243
995,2022-02-21 11:00:00,39387.09,39416,39150.81,39225.4,977.6543
996,2022-02-21 12:00:00,39225.4,39276.43,39073.48,39239.75,887.74225
997,2022-02-21 13:00:00,39239.75,39362.15,39126.68,39207.17,1197.76015
998,2022-02-21 14:00:00,39207.17,39264.09,38898.54,39047.07,1548.53877
999,2022-02-21 15:00:00,39047.06,39081.93,38545.45,38567.32,1575.55363
1000,2022-02-21 16:00:00,38567.32,38608.17,38205,38270.47,2738.10575
1001,2022-02-21 17:00:00,38270.47,38307.99,37348.49,37631.42,5941.42686
1002,2022-02-21 18:00:00,37631.42,37700,37213.63,37402.38,3364.98582
1003,2022-02-21 19:00:00,37402.39,38872,37330,38596.49,5487.73381
1004,2022-02-21 20:00:00,38596.5,39283.07,38441.27,38800.4,4963.58851
1005,2022-02-21 21:00:00,38800.4,39141.41,38681.59,38783.92,2360.11887
1006,2022-02-21 22:00:00,38783.92,38949.99,38607.76,38805.27,1554.95646
1007,2022-02-21 23:00:00,38805.27,38825.15,37538.55,37648.88,3467.20212
1008,2022-02-22 00:00:00,37648.89,38513.02,37500,37805.7,3884.39551
1009,2022-02-22 01:00:00,37805.69,38399.54,37723.82,38111.2,2953.78274
1010,2022-02-22 02:00:00,38111.2,38448.27,38040.93,38146.16,1116.94452
1011,2022-02-22 03:00:00,38146.16,38183.59,36800,37113.49,5651.67843
1012,2022-02-22 04:00:00,37113.48,37779.54,37080,37186.11,2776.39714
1013,2022-02-22 05:00:00,37186.11,37297.68,36810,37084.74,3470.50597
1014,2022-02-22 06:00:00,37084.75,37331.29,36852.8,36909.13,1947.84277
1015,2022-02-22 07:00:00,36909.14,37468.35,36855.3,36897.42,2221.17173
1016,2022-02-22 08:00:00,36897.41,37109.99,36350,36650.55,3844.34273
1017,2022-02-22 09:00:00,36650.56,36780,36425.17,36699.12,2538.82241
1018,2022-02-22 10:00:00,36699.13,36868.49,36560.08,36868.48,1891.84562
1019,2022-02-22 11:00:00,36868.48,37250.23,36600,36674.86,2359.34328
1020,2022-02-22 12:00:00,36674.86,37010,36515.87,36651.35,2173.7302
1021,2022-02-22 13:00:00,36651.34,37053.45,36632.67,37000,2001.26079
1022,2022-02-22 14:00:00,37000.01,37176,36875.92,37052.97,1546.77689
1023,2022-02-22 15:00:00,37052.97,37508.15,37052.96,37460.55,2146.84111
1024,2022-02-22 16:00:00,37460.56,37865,37369.87,37500.17,2833.63879
1025,2022-02-22 17:00:00,37500.16,37773.04,37274.38,37665.66,2297.77951
1026,2022-02-22 18:00:00,37665.66,37697.32,37319.15,37451.05,1425.78815
1027,2022-02-22 19:00:00,37451.06,37981.27,37444.62,37520.39,2155.5764
1028,2022-02-22 20:00:00,37520.39,38298.48,37414.52,38126.4,4936.00796
1029,2022-02-22 21:00:00,38126.4,38136.01,37464.65,37650.01,2995.59669
1030,2022-02-22 22:00:00,37650.01,37841.87,37380,37479.86,2284.21542
1031,2022-02-22 23:00:00,37479.86,37793.37,37436.95,37612.73,1654.6051
1032,2022-02-23 00:00:00,37612.73,38050,37551.75,37907.7,2290.89769
1033,2022-02-23 01:00:00,37907.69,38280,37832.02,38028.46,2520.54897
1034,2022-02-23 02:00:00,38028.46,38051.34,37775.36,38023.91,1362.55507
1035,2022-02-23 03:00:00,38023.92,38050.99,37820,37828.38,658.58526
1036,2022-02-23 04:00:00,37828.39,38135.04,37755.01,38087.98,648.12324
1037,2022-02-23 05:00:00,38087.98,38429,38000,38196.02,1943.36001
1038,2022-02-23 06:00:00,38196.03,38235.88,38033.44,38096.17,1140.02093
1039,2022-02-23 07:00:00,38096.17,38206.97,37778.95,37837.39,1138.99915
1040,2022-02-23 08:00:00,37837.39,37871.04,37528.33,37782.55,1716.605
1041,2022-02-23 09:00:00,37782.54,37988.52,37690.84,37847.95,890.29358
1042,2022-02-23 10:00:00,37847.96,38123.81,37813.27,37890.25,1197.3947
1043,2022-02-23 11:00:00,37890.25,38148.29,37847.6,38050,1188.2217
1044,2022-02-23 12:00:00,38050,38118.9,37912.64,38059.93,944.04133
1045,2022-02-23 13:00:00,38059.93,38778.57,38022.11,38746.43,3114.35432
1046,2022-02-23 14:00:00,38746.43,38990,38584.06,38801.56,2747.60556
1047,2022-02-23 15:00:00,38801.56,38925,38750.09,38844.94,1393.4367
1048,2022-02-23 16:00:00,38844.94,38956.64,38755,38924.68,1282.91443
1049,2022-02-23 17:00:00,38924.68,39125.47,38734.64,38871.31,1862.65452
1050,2022-02-23 18:00:00,38871.31,39249.93,38843.88,39019.76,2039.584
1051,2022-02-23 19:00:00,39019.76,39021.85,38783.79,38909.99,1412.31261
1052,2022-02-23 20:00:00,38910,38989.44,38450,38520.74,3027.41832
1053,2022-02-23 21:00:00,38520.75,38629.92,38360,38515.67,2563.15343
1054,2022-02-23 22:00:00,38515.67,38780,38491.29,38651.06,1616.12693
1055,2022-02-23 23:00:00,38651.06,38669.44,37730,37738.94,3562.78945
